country,iso3,region,subregion,year,emigrants,immigrants,net_migration
Oceania (excluding Australia and New Zealand),,,,2015,413281,302810,-110471
Oceania (excluding Australia and New Zealand),,,,2020,449006,313069,-135937
Oceania (excluding Australia and New Zealand),,,,2024,492013,321771,-170242
Oman,OMN,Asia,Western Asia,1990,10920,526784,515864
Oman,OMN,Asia,Western Asia,1995,10800,538639,527839
Oman,OMN,Asia,Western Asia,2000,10898,550760,539862
Oman,OMN,Asia,Western Asia,2005,13313,608416,595103
Oman,OMN,Asia,Western Asia,2010,14009,803387,789378
Oman,OMN,Asia,Western Asia,2015,15667,1827972,1812305
Oman,OMN,Asia,Western Asia,2020,16877,1766142,1749265
Oman,OMN,Asia,Western Asia,2024,17095,2283366,2266271
Others,,,,1990,13071655,0,-13071655
Others,,,,1995,13620729,0,-13620729
Others,,,,2000,15791370,0,-15791370
Others,,,,2005,17653518,0,-17653518
Others,,,,2010,19030115,0,-19030115
Others,,,,2015,21662145,0,-21662145
Others,,,,2020,22553863,0,-22553863
Others,,,,2024,22065614,0,-22065614
Pakistan,PAK,Asia,Southern Asia,1990,3131865,6208204,3076339
Pakistan,PAK,Asia,Southern Asia,1995,3116501,3669308,552807
Pakistan,PAK,Asia,Southern Asia,2000,3272459,4181912,909453
Pakistan,PAK,Asia,Southern Asia,2005,3715061,3174558,-540503
Pakistan,PAK,Asia,Southern Asia,2010,4684523,3943681,-740842
Pakistan,PAK,Asia,Southern Asia,2015,6190815,3506520,-2684295
Pakistan,PAK,Asia,Southern Asia,2020,6372467,3276580,-3095887
Pakistan,PAK,Asia,Southern Asia,2024,6915057,4175958,-2739099
Palau,PLW,Oceania,Micronesia,1990,2951,2801,-150
Palau,PLW,Oceania,Micronesia,1995,2835,4749,1914
Palau,PLW,Oceania,Micronesia,2000,2804,6310,3506
Palau,PLW,Oceania,Micronesia,2005,2816,6043,3227
Palau,PLW,Oceania,Micronesia,2010,2554,5490,2936
Palau,PLW,Oceania,Micronesia,2015,2490,4937,2447
Palau,PLW,Oceania,Micronesia,2020,2582,5088,2506
Palau,PLW,Oceania,Micronesia,2024,2674,5212,2538
Panama,PAN,Americas,Latin America and the Caribbean,1990,144087,62744,-81343
Panama,PAN,Americas,Latin America and the Caribbean,1995,131983,70848,-61135
Panama,PAN,Americas,Latin America and the Caribbean,2000,166111,83410,-82701
Panama,PAN,Americas,Latin America and the Caribbean,2005,167840,109461,-58379
Panama,PAN,Americas,Latin America and the Caribbean,2010,173244,157788,-15456
Panama,PAN,Americas,Latin America and the Caribbean,2015,177743,184710,6967
Panama,PAN,Americas,Latin America and the Caribbean,2020,179794,313165,133371
Panama,PAN,Americas,Latin America and the Caribbean,2024,194816,477749,282933
Papua New Guinea,PNG,Oceania,Melanesia,1990,26144,33710,7566
Papua New Guinea,PNG,Oceania,Melanesia,1995,27421,33526,6105
Papua New Guinea,PNG,Oceania,Melanesia,2000,26811,26304,-507
Papua New Guinea,PNG,Oceania,Melanesia,2005,27858,29971,2113
Papua New Guinea,PNG,Oceania,Melanesia,2010,30830,30425,-405
Papua New Guinea,PNG,Oceania,Melanesia,2015,34339,30940,-3399
Papua New Guinea,PNG,Oceania,Melanesia,2020,34471,31068,-3403
Papua New Guinea,PNG,Oceania,Melanesia,2024,35050,31171,-3879
Paraguay,PRY,Americas,Latin America and the Caribbean,1990,321268,195884,-125384
Paraguay,PRY,Americas,Latin America and the Caribbean,1995,341859,186570,-155289
Paraguay,PRY,Americas,Latin America and the Caribbean,2000,364636,176608,-188028
Paraguay,PRY,Americas,Latin America and the Caribbean,2005,476193,168243,-307950
Paraguay,PRY,Americas,Latin America and the Caribbean,2010,681322,160299,-521023
Paraguay,PRY,Americas,Latin America and the Caribbean,2015,674976,156462,-518514
Paraguay,PRY,Americas,Latin America and the Caribbean,2020,708390,169567,-538823
Paraguay,PRY,Americas,Latin America and the Caribbean,2024,746362,180837,-565525
Peru,PER,Americas,Latin America and the Caribbean,1990,302008,48985,-253023
Peru,PER,Americas,Latin America and the Caribbean,1995,478308,56831,-421477
Peru,PER,Americas,Latin America and the Caribbean,2000,634278,66103,-568175
Peru,PER,Americas,Latin America and the Caribbean,2005,914622,77195,-837427
Peru,PER,Americas,Latin America and the Caribbean,2010,1231719,102662,-1129057
Peru,PER,Americas,Latin America and the Caribbean,2015,1314688,152562,-1162126
Peru,PER,Americas,Latin America and the Caribbean,2020,1460493,1184762,-275731
Peru,PER,Americas,Latin America and the Caribbean,2024,1672482,1837219,164737
Philippines,PHL,Asia,South-eastern Asia,1990,2167140,134600,-2032540
Philippines,PHL,Asia,South-eastern Asia,1995,2736078,145980,-2590098
Philippines,PHL,Asia,South-eastern Asia,2000,3310102,157361,-3152741
Philippines,PHL,Asia,South-eastern Asia,2005,3925727,168741,-3756986
Philippines,PHL,Asia,South-eastern Asia,2010,4941994,178147,-4763847
Philippines,PHL,Asia,South-eastern Asia,2015,6000348,131897,-5868451
Philippines,PHL,Asia,South-eastern Asia,2020,6461086,87212,-6373874
Philippines,PHL,Asia,South-eastern Asia,2024,6988383,87212,-6901171
Poland,POL,Europe,Eastern Europe,1990,2317607,1127393,-1190214
Poland,POL,Europe,Eastern Europe,1995,2546193,963028,-1583165
Poland,POL,Europe,Eastern Europe,2000,2502866,822627,-1680239
Poland,POL,Europe,Eastern Europe,2005,2798776,724887,-2073889
Poland,POL,Europe,Eastern Europe,2010,3673715,649114,-3024601
Poland,POL,Europe,Eastern Europe,2015,4154666,683663,-3471003
Poland,POL,Europe,Eastern Europe,2020,4365879,738099,-3627780
Poland,POL,Europe,Eastern Europe,2024,4572613,1739901,-2832712
Polynesia,,,,1990,120218,58509,-61709
Polynesia,,,,1995,129506,65065,-64441
Polynesia,,,,2000,147298,71151,-76147
Polynesia,,,,2005,156076,73768,-82308
Polynesia,,,,2010,161618,72741,-88877
Polynesia,,,,2015,181299,70001,-111298
Polynesia,,,,2020,200296,70136,-130160
Polynesia,,,,2024,217912,70292,-147620
Portugal,PRT,Europe,Southern Europe,1990,1589830,435782,-1154048
Portugal,PRT,Europe,Southern Europe,1995,1540545,532822,-1007723
Portugal,PRT,Europe,Southern Europe,2000,1554095,651472,-902623
Portugal,PRT,Europe,Southern Europe,2005,1622764,771184,-851580
Portugal,PRT,Europe,Southern Europe,2010,1727839,762825,-965014
Portugal,PRT,Europe,Southern Europe,2015,1801647,864814,-936833
Portugal,PRT,Europe,Southern Europe,2020,1729500,1001963,-727537
Portugal,PRT,Europe,Southern Europe,2024,1799179,1127184,-671995
Puerto Rico,PRI,Americas,Latin America and the Caribbean,1990,922587,321909,-600678
Puerto Rico,PRI,Americas,Latin America and the Caribbean,1995,1043769,338067,-705702
Puerto Rico,PRI,Americas,Latin America and the Caribbean,2000,1181295,355038,-826257
Puerto Rico,PRI,Americas,Latin America and the Caribbean,2005,1357565,352144,-1005421
Puerto Rico,PRI,Americas,Latin America and the Caribbean,2010,1554887,304969,-1249918
Puerto Rico,PRI,Americas,Latin America and the Caribbean,2015,1708615,280494,-1428121
Puerto Rico,PRI,Americas,Latin America and the Caribbean,2020,1886872,247132,-1639740
Puerto Rico,PRI,Americas,Latin America and the Caribbean,2024,1948223,223323,-1724900
Qatar,QAT,Asia,Western Asia,1990,11435,215508,204073
Qatar,QAT,Asia,Western Asia,1995,11463,307661,296198
Qatar,QAT,Asia,Western Asia,2000,11605,439215,427610
Qatar,QAT,Asia,Western Asia,2005,13249,643000,629751
Qatar,QAT,Asia,Western Asia,2010,15397,1409000,1393603
Qatar,QAT,Asia,Western Asia,2015,16605,2090000,2073395
Qatar,QAT,Asia,Western Asia,2020,18513,2182000,2163487
Qatar,QAT,Asia,Western Asia,2024,19821,2337000,2317179
Republic of Korea,KOR,Asia,Eastern Asia,1990,1744465,18499,-1725966
Republic of Korea,KOR,Asia,Eastern Asia,1995,1812749,52719,-1760030
Republic of Korea,KOR,Asia,Eastern Asia,2000,1897540,144426,-1753114
Republic of Korea,KOR,Asia,Eastern Asia,2005,2001950,231744,-1770206
Republic of Korea,KOR,Asia,Eastern Asia,2010,2164782,566098,-1598684
Republic of Korea,KOR,Asia,Eastern Asia,2015,2162256,1312172,-850084
Republic of Korea,KOR,Asia,Eastern Asia,2020,2038995,1723389,-315606
Republic of Korea,KOR,Asia,Eastern Asia,2024,2030473,1811507,-218966
Republic of Moldova,MDA,Europe,Eastern Europe,1990,634901,533397,-101504
Republic of Moldova,MDA,Europe,Eastern Europe,1995,606003,365099,-240904
Republic of Moldova,MDA,Europe,Eastern Europe,2000,563893,250134,-313759
Republic of Moldova,MDA,Europe,Eastern Europe,2005,628876,174263,-454613
Republic of Moldova,MDA,Europe,Eastern Europe,2010,717352,132386,-584966
Republic of Moldova,MDA,Europe,Eastern Europe,2015,745934,101730,-644204
Republic of Moldova,MDA,Europe,Eastern Europe,2020,812653,77291,-735362
Republic of Moldova,MDA,Europe,Eastern Europe,2024,864257,188207,-676050
Romania,ROU,Europe,Eastern Europe,1990,957791,135745,-822046
Romania,ROU,Europe,Eastern Europe,1995,1142520,134970,-1007550
Romania,ROU,Europe,Eastern Europe,2000,1226172,134204,-1091968
Romania,ROU,Europe,Eastern Europe,2005,1960907,139430,-1821477
Romania,ROU,Europe,Eastern Europe,2010,2979844,148107,-2831737
Romania,ROU,Europe,Eastern Europe,2015,3535273,212560,-3322713
Romania,ROU,Europe,Eastern Europe,2020,4191022,338734,-3852288
Romania,ROU,Europe,Eastern Europe,2024,4583819,655579,-3928240
Russian Federation,RUS,Europe,Eastern Europe,1990,12427364,11524948,-902416
Russian Federation,RUS,Europe,Eastern Europe,1995,10281407,11928927,1647520
Russian Federation,RUS,Europe,Eastern Europe,2000,8879470,11900297,3020827
Russian Federation,RUS,Europe,Eastern Europe,2005,8675250,11667588,2992338
Russian Federation,RUS,Europe,Eastern Europe,2010,8545806,11199727,2653921
Russian Federation,RUS,Europe,Eastern Europe,2015,8528582,9098229,569647
Russian Federation,RUS,Europe,Eastern Europe,2020,8747396,7297611,-1449785
Russian Federation,RUS,Europe,Eastern Europe,2024,9134094,7605774,-1528320
Rwanda,RWA,Africa,Sub-Saharan Africa,1990,584280,160024,-424256
Rwanda,RWA,Africa,Sub-Saharan Africa,1995,2109879,215735,-1894144
Rwanda,RWA,Africa,Sub-Saharan Africa,2000,346850,347076,226
Rwanda,RWA,Africa,Sub-Saharan Africa,2005,293186,423187,130001
Rwanda,RWA,Africa,Sub-Saharan Africa,2010,334656,426901,92245
Rwanda,RWA,Africa,Sub-Saharan Africa,2015,496392,514647,18255
Rwanda,RWA,Africa,Sub-Saharan Africa,2020,486754,513907,27153
Rwanda,RWA,Africa,Sub-Saharan Africa,2024,539046,513316,-25730
Réunion,REU,Africa,Sub-Saharan Africa,1990,3903,57210,53307
Réunion,REU,Africa,Sub-Saharan Africa,1995,3639,77159,73520
Réunion,REU,Africa,Sub-Saharan Africa,2000,3078,100678,97600
Réunion,REU,Africa,Sub-Saharan Africa,2005,2624,115076,112452
Réunion,REU,Africa,Sub-Saharan Africa,2010,2425,123029,120604
Réunion,REU,Africa,Sub-Saharan Africa,2015,2364,127209,124845
Réunion,REU,Africa,Sub-Saharan Africa,2020,2336,131769,129433
Réunion,REU,Africa,Sub-Saharan Africa,2024,2357,135534,133177
Saint Helena,SHN,Africa,Sub-Saharan Africa,1990,152,178,26
Saint Helena,SHN,Africa,Sub-Saharan Africa,1995,157,117,-40
Saint Helena,SHN,Africa,Sub-Saharan Africa,2000,262,108,-154
Saint Helena,SHN,Africa,Sub-Saharan Africa,2005,267,163,-104
Saint Helena,SHN,Africa,Sub-Saharan Africa,2010,396,248,-148
Saint Helena,SHN,Africa,Sub-Saharan Africa,2015,428,377,-51
Saint Helena,SHN,Africa,Sub-Saharan Africa,2020,506,437,-69
Saint Helena,SHN,Africa,Sub-Saharan Africa,2024,591,492,-99
Saint Kitts and Nevis,KNA,Americas,Latin America and the Caribbean,1990,9854,3210,-6644
Saint Kitts and Nevis,KNA,Americas,Latin America and the Caribbean,1995,10825,4248,-6577
Saint Kitts and Nevis,KNA,Americas,Latin America and the Caribbean,2000,11826,5871,-5955
Saint Kitts and Nevis,KNA,Americas,Latin America and the Caribbean,2005,12011,6682,-5329
Saint Kitts and Nevis,KNA,Americas,Latin America and the Caribbean,2010,11543,7245,-4298
Saint Kitts and Nevis,KNA,Americas,Latin America and the Caribbean,2015,12179,7443,-4736
Saint Kitts and Nevis,KNA,Americas,Latin America and the Caribbean,2020,13154,7725,-5429
Saint Kitts and Nevis,KNA,Americas,Latin America and the Caribbean,2024,13872,7958,-5914
Saint Lucia,LCA,Americas,Latin America and the Caribbean,1990,14018,5305,-8713
Saint Lucia,LCA,Americas,Latin America and the Caribbean,1995,15676,7155,-8521
Saint Lucia,LCA,Americas,Latin America and the Caribbean,2000,17419,9871,-7548
Saint Lucia,LCA,Americas,Latin America and the Caribbean,2005,17110,9839,-7271
Saint Lucia,LCA,Americas,Latin America and the Caribbean,2010,17985,9050,-8935
Saint Lucia,LCA,Americas,Latin America and the Caribbean,2015,19620,8673,-10947
Saint Lucia,LCA,Americas,Latin America and the Caribbean,2020,20127,8338,-11789
Saint Lucia,LCA,Americas,Latin America and the Caribbean,2024,21706,8079,-13627
Saint Pierre and Miquelon,SPM,Americas,Northern America,1990,61,1099,1038
Saint Pierre and Miquelon,SPM,Americas,Northern America,1995,85,1320,1235
Saint Pierre and Miquelon,SPM,Americas,Northern America,2000,112,1458,1346
Saint Pierre and Miquelon,SPM,Americas,Northern America,2005,106,1147,1041
Saint Pierre and Miquelon,SPM,Americas,Northern America,2010,105,1017,912
Saint Pierre and Miquelon,SPM,Americas,Northern America,2015,111,986,875
Saint Pierre and Miquelon,SPM,Americas,Northern America,2020,122,998,876
Saint Pierre and Miquelon,SPM,Americas,Northern America,2024,156,1008,852
Saint Vincent and the Grenadines,VCT,Americas,Latin America and the Caribbean,1990,23344,3970,-19374
Saint Vincent and the Grenadines,VCT,Americas,Latin America and the Caribbean,1995,24675,4135,-20540
Saint Vincent and the Grenadines,VCT,Americas,Latin America and the Caribbean,2000,25484,4307,-21177
Saint Vincent and the Grenadines,VCT,Americas,Latin America and the Caribbean,2005,26574,4436,-22138
Saint Vincent and the Grenadines,VCT,Americas,Latin America and the Caribbean,2010,26840,4569,-22271
Saint Vincent and the Grenadines,VCT,Americas,Latin America and the Caribbean,2015,29222,4637,-24585
Saint Vincent and the Grenadines,VCT,Americas,Latin America and the Caribbean,2020,30568,4738,-25830
Saint Vincent and the Grenadines,VCT,Americas,Latin America and the Caribbean,2024,35264,4820,-30444
Samoa,WSM,Oceania,Polynesia,1990,64643,3357,-61286
Samoa,WSM,Oceania,Polynesia,1995,69079,4694,-64385
Samoa,WSM,Oceania,Polynesia,2000,77905,5998,-71907
Samoa,WSM,Oceania,Polynesia,2005,84416,5746,-78670
Samoa,WSM,Oceania,Polynesia,2010,88359,5122,-83237
Samoa,WSM,Oceania,Polynesia,2015,97923,4255,-93668
Samoa,WSM,Oceania,Polynesia,2020,109124,4021,-105103
Samoa,WSM,Oceania,Polynesia,2024,119313,3843,-115470
San Marino,SMR,Europe,Southern Europe,1990,2457,3310,853
San Marino,SMR,Europe,Southern Europe,1995,2382,3659,1277
San Marino,SMR,Europe,Southern Europe,2000,2237,4045,1808
San Marino,SMR,Europe,Southern Europe,2005,2080,4218,2138
San Marino,SMR,Europe,Southern Europe,2010,1954,4880,2926
San Marino,SMR,Europe,Southern Europe,2015,1866,5195,3329
San Marino,SMR,Europe,Southern Europe,2020,2433,5543,3110
San Marino,SMR,Europe,Southern Europe,2024,1991,5838,3847
Sao Tome and Principe,STP,Africa,Sub-Saharan Africa,1990,13668,5582,-8086
Sao Tome and Principe,STP,Africa,Sub-Saharan Africa,1995,18868,4936,-13932
Sao Tome and Principe,STP,Africa,Sub-Saharan Africa,2000,24414,4365,-20049
Sao Tome and Principe,STP,Africa,Sub-Saharan Africa,2005,28200,3433,-24767
Sao Tome and Principe,STP,Africa,Sub-Saharan Africa,2010,29623,2700,-26923
Sao Tome and Principe,STP,Africa,Sub-Saharan Africa,2015,33671,2394,-31277
Sao Tome and Principe,STP,Africa,Sub-Saharan Africa,2020,37872,2139,-35733
Sao Tome and Principe,STP,Africa,Sub-Saharan Africa,2024,41433,1955,-39478
Saudi Arabia,SAU,Asia,Western Asia,1990,73557,4484868,4411311
Saudi Arabia,SAU,Asia,Western Asia,1995,91112,4853489,4762377
Saudi Arabia,SAU,Asia,Western Asia,2000,113266,5219382,5106116
Saudi Arabia,SAU,Asia,Western Asia,2005,110937,6605114,6494177
Saudi Arabia,SAU,Asia,Western Asia,2010,143733,8976961,8833228
Saudi Arabia,SAU,Asia,Western Asia,2015,159958,13251622,13091664
Saudi Arabia,SAU,Asia,Western Asia,2020,215551,13071258,12855707
Saudi Arabia,SAU,Asia,Western Asia,2024,236699,13683841,13447142
Senegal,SEN,Africa,Sub-Saharan Africa,1990,325275,270410,-54865
Senegal,SEN,Africa,Sub-Saharan Africa,1995,318928,287654,-31274
Senegal,SEN,Africa,Sub-Saharan Africa,2000,366397,231901,-134496
Senegal,SEN,Africa,Sub-Saharan Africa,2005,425788,238298,-187490
Senegal,SEN,Africa,Sub-Saharan Africa,2010,498417,256092,-242325
Senegal,SEN,Africa,Sub-Saharan Africa,2015,558252,266496,-291756
Senegal,SEN,Africa,Sub-Saharan Africa,2020,665735,274929,-390806
Senegal,SEN,Africa,Sub-Saharan Africa,2024,741357,281867,-459490
Serbia,SRB,Europe,Southern Europe,1990,366262,1064614,698352
Serbia,SRB,Europe,Southern Europe,1995,428537,1543744,1115207
Serbia,SRB,Europe,Southern Europe,2000,476586,1419951,943365
Serbia,SRB,Europe,Southern Europe,2005,510878,1078633,567755
Serbia,SRB,Europe,Southern Europe,2010,620292,901044,280752
Serbia,SRB,Europe,Southern Europe,2015,775447,797595,22148
Serbia,SRB,Europe,Southern Europe,2020,859370,733091,-126279
Serbia,SRB,Europe,Southern Europe,2024,963307,712550,-250757
Seychelles,SYC,Africa,Sub-Saharan Africa,1990,10497,3721,-6776
Seychelles,SYC,Africa,Sub-Saharan Africa,1995,13042,5148,-7894
Seychelles,SYC,Africa,Sub-Saharan Africa,2000,14346,6574,-7772
Seychelles,SYC,Africa,Sub-Saharan Africa,2005,18364,8997,-9367
Seychelles,SYC,Africa,Sub-Saharan Africa,2010,20399,11420,-8979
Seychelles,SYC,Africa,Sub-Saharan Africa,2015,21141,12791,-8350
Seychelles,SYC,Africa,Sub-Saharan Africa,2020,21722,13050,-8672
Seychelles,SYC,Africa,Sub-Saharan Africa,2024,22191,13261,-8930
Sierra Leone,SLE,Africa,Sub-Saharan Africa,1990,42497,222148,179651
Sierra Leone,SLE,Africa,Sub-Saharan Africa,1995,423611,98516,-325095
Sierra Leone,SLE,Africa,Sub-Saharan Africa,2000,459995,97974,-362021
Sierra Leone,SLE,Africa,Sub-Saharan Africa,2005,89467,146227,56760
Sierra Leone,SLE,Africa,Sub-Saharan Africa,2010,57946,79265,21319
Sierra Leone,SLE,Africa,Sub-Saharan Africa,2015,59400,58830,-570
Sierra Leone,SLE,Africa,Sub-Saharan Africa,2020,64980,53746,-11234
Sierra Leone,SLE,Africa,Sub-Saharan Africa,2024,63631,49997,-13634
Singapore,SGP,Asia,South-eastern Asia,1990,156619,729377,572758
Singapore,SGP,Asia,South-eastern Asia,1995,170806,993616,822810
Singapore,SGP,Asia,South-eastern Asia,2000,186401,1319433,1133032
Singapore,SGP,Asia,South-eastern Asia,2005,206277,1494527,1288250
Singapore,SGP,Asia,South-eastern Asia,2010,231411,2160350,1928939
Singapore,SGP,Asia,South-eastern Asia,2015,254347,2535340,2280993
Singapore,SGP,Asia,South-eastern Asia,2020,264487,2589107,2324620
Singapore,SGP,Asia,South-eastern Asia,2024,269613,2841665,2572052
Sint Maarten (Dutch part),SXM,Americas,Latin America and the Caribbean,1990,1108,23861,22753
Sint Maarten (Dutch part),SXM,Americas,Latin America and the Caribbean,1995,1320,23861,22541
Sint Maarten (Dutch part),SXM,Americas,Latin America and the Caribbean,2000,1594,23861,22267
Sint Maarten (Dutch part),SXM,Americas,Latin America and the Caribbean,2005,1655,13099,11444
Sint Maarten (Dutch part),SXM,Americas,Latin America and the Caribbean,2010,1698,26203,24505
Sint Maarten (Dutch part),SXM,Americas,Latin America and the Caribbean,2015,1793,27295,25502
Sint Maarten (Dutch part),SXM,Americas,Latin America and the Caribbean,2020,1945,28845,26900
Sint Maarten (Dutch part),SXM,Americas,Latin America and the Caribbean,2024,2464,30148,27684
Slovakia,SVK,Europe,Eastern Europe,1990,322859,41295,-281564
Slovakia,SVK,Europe,Eastern Europe,1995,335476,69323,-266153
Slovakia,SVK,Europe,Eastern Europe,2000,352303,116376,-235927
Slovakia,SVK,Europe,Eastern Europe,2005,370695,130491,-240204
Slovakia,SVK,Europe,Eastern Europe,2010,399133,146319,-252814
Slovakia,SVK,Europe,Eastern Europe,2015,400856,177624,-223232
Slovakia,SVK,Europe,Eastern Europe,2020,394449,197161,-197288
Slovakia,SVK,Europe,Eastern Europe,2024,389909,323991,-65918
Slovenia,SVN,Europe,Southern Europe,1990,112702,178077,65375
Slovenia,SVN,Europe,Southern Europe,1995,124463,174419,49956
Slovenia,SVN,Europe,Southern Europe,2000,107988,214508,106520
Slovenia,SVN,Europe,Southern Europe,2005,94891,217218,122327
Slovenia,SVN,Europe,Southern Europe,2010,91568,253786,162218
Slovenia,SVN,Europe,Southern Europe,2015,91655,237616,145961
Slovenia,SVN,Europe,Southern Europe,2020,81068,277964,196896
Slovenia,SVN,Europe,Southern Europe,2024,78808,315122,236314
Small Island Developing States (SIDS),,,,1990,4758273,2208579,-2549694
Small Island Developing States (SIDS),,,,1995,5678716,2621962,-3056754
Small Island Developing States (SIDS),,,,2000,6749895,3082560,-3667335
Small Island Developing States (SIDS),,,,2005,7350981,3341149,-4009832
Small Island Developing States (SIDS),,,,2010,8502622,4039607,-4463015
Small Island Developing States (SIDS),,,,2015,9708235,4603415,-5104820
Small Island Developing States (SIDS),,,,2020,10911697,4807366,-6104331
Small Island Developing States (SIDS),,,,2024,11966357,5308114,-6658243
Solomon Islands,SLB,Oceania,Melanesia,1990,2171,4226,2055
Solomon Islands,SLB,Oceania,Melanesia,1995,2348,4178,1830
Solomon Islands,SLB,Oceania,Melanesia,2000,2398,3981,1583
Solomon Islands,SLB,Oceania,Melanesia,2005,2671,3271,600
Solomon Islands,SLB,Oceania,Melanesia,2010,3024,2760,-264
Solomon Islands,SLB,Oceania,Melanesia,2015,3447,2585,-862
Solomon Islands,SLB,Oceania,Melanesia,2020,4047,2520,-1527
Solomon Islands,SLB,Oceania,Melanesia,2024,8352,2469,-5883
Somalia,SOM,Africa,Sub-Saharan Africa,1990,599233,478294,-120939
Somalia,SOM,Africa,Sub-Saharan Africa,1995,791721,19527,-772194
Somalia,SOM,Africa,Sub-Saharan Africa,2000,758781,20097,-738684
Somalia,SOM,Africa,Sub-Saharan Africa,2005,756046,20768,-735278
Somalia,SOM,Africa,Sub-Saharan Africa,2010,1237640,48106,-1189534
Somalia,SOM,Africa,Sub-Saharan Africa,2015,1719780,40990,-1678790
Somalia,SOM,Africa,Sub-Saharan Africa,2020,1701493,58590,-1642903
Somalia,SOM,Africa,Sub-Saharan Africa,2024,1935594,77972,-1857622
South Africa,ZAF,Africa,Sub-Saharan Africa,1990,295392,1285707,990315
South Africa,ZAF,Africa,Sub-Saharan Africa,1995,357986,1006597,648611
South Africa,ZAF,Africa,Sub-Saharan Africa,2000,494645,997703,503058
South Africa,ZAF,Africa,Sub-Saharan Africa,2005,613772,1513855,900083
South Africa,ZAF,Africa,Sub-Saharan Africa,2010,704402,2274466,1570064
South Africa,ZAF,Africa,Sub-Saharan Africa,2015,782819,3162564,2379745
South Africa,ZAF,Africa,Sub-Saharan Africa,2020,898203,2639076,1740873
South Africa,ZAF,Africa,Sub-Saharan Africa,2024,1005800,2631100,1625300
South America,,,,1990,4094918,4319559,224641
South America,,,,1995,4915310,4243306,-672004
South America,,,,2000,6240669,4210082,-2030587
South America,,,,2005,8405080,4423159,-3981921
South America,,,,2010,10398188,5198444,-5199744
South America,,,,2015,10829815,5673584,-5156231
South America,,,,2020,16909320,10242853,-6666467
South America,,,,2024,21243834,12577921,-8665913
South Sudan,SSD,Africa,Sub-Saharan Africa,1990,479199,652365,173166
South Sudan,SSD,Africa,Sub-Saharan Africa,1995,266027,652365,386338
South Sudan,SSD,Africa,Sub-Saharan Africa,2000,283331,652365,369034
South Sudan,SSD,Africa,Sub-Saharan Africa,2005,211198,652365,441167
South Sudan,SSD,Africa,Sub-Saharan Africa,2010,321713,230732,-90981
South Sudan,SSD,Africa,Sub-Saharan Africa,2015,853845,844112,-9733
South Sudan,SSD,Africa,Sub-Saharan Africa,2020,2374400,882252,-1492148
South Sudan,SSD,Africa,Sub-Saharan Africa,2024,3168836,914001,-2254835
South-Eastern Asia,,,,1990,6884845,2637040,-4247805
South-Eastern Asia,,,,1995,8557750,3250697,-5307053
South-Eastern Asia,,,,2000,10788055,4608647,-6179408
South-Eastern Asia,,,,2005,12830697,6040145,-6790552
South-Eastern Asia,,,,2010,16314789,8567047,-7747742
South-Eastern Asia,,,,2015,18969075,9631549,-9337526
South-Eastern Asia,,,,2020,21787389,10242239,-11545150
South-Eastern Asia,,,,2024,24224991,11029593,-13195398
Southern Africa,,,,1990,526813,1517089,990276
Southern Africa,,,,1995,562868,1204498,641630
Southern Africa,,,,2000,712756,1248435,535679
Southern Africa,,,,2005,855864,1745545,889681
Southern Africa,,,,2010,969080,2512206,1543126
Southern Africa,,,,2015,1064677,3408739,2344062
Southern Africa,,,,2020,1201659,2903653,1701994
Southern Africa,,,,2024,1321401,2911844,1590443
Southern Asia,,,,1990,24262062,19155930,-5106132
Southern Asia,,,,1995,21535336,15227642,-6307694
Southern Asia,,,,2000,23333766,14930955,-8402811
Southern Asia,,,,2005,25278283,13636926,-11641357
Southern Asia,,,,2010,31962340,14439064,-17523276
Southern Asia,,,,2015,39106237,13914922,-25191315
Southern Asia,,,,2020,41985779,13914646,-28071133
Southern Asia,,,,2024,47616527,16459536,-31156991
Southern Europe,,,,1990,10381163,5472616,-4908547
Southern Europe,,,,1995,11086187,7250345,-3835842
Southern Europe,,,,2000,11216178,8585552,-2630626
Southern Europe,,,,2005,10737085,11897749,1160664
Southern Europe,,,,2010,10833950,15213351,4379401
Southern Europe,,,,2015,11356238,15507903,4151665
Southern Europe,,,,2020,11909456,17716268,5806812
Southern Europe,,,,2024,12511512,20119984,7608472
Spain,ESP,Europe,Southern Europe,1990,1374696,813588,-561108
Spain,ESP,Europe,Southern Europe,1995,1238438,1258176,19738
Spain,ESP,Europe,Southern Europe,2000,1177275,2023886,846611
Spain,ESP,Europe,Southern Europe,2005,1126330,4372449,3246119
Spain,ESP,Europe,Southern Europe,2010,1138608,6281193,5142585
Spain,ESP,Europe,Southern Europe,2015,1307006,5892847,4585841
Spain,ESP,Europe,Southern Europe,2020,1471585,7146130,5674545
Spain,ESP,Europe,Southern Europe,2024,1623550,8870527,7246977
Sri Lanka,LKA,Asia,Southern Asia,1990,843476,41561,-801915
Sri Lanka,LKA,Asia,Southern Asia,1995,721651,40841,-680810
Sri Lanka,LKA,Asia,Southern Asia,2000,786520,40132,-746388
Sri Lanka,LKA,Asia,Southern Asia,2005,910507,39526,-870981
Sri Lanka,LKA,Asia,Southern Asia,2010,1108466,38959,-1069507
Sri Lanka,LKA,Asia,Southern Asia,2015,1246445,39706,-1206739
Sri Lanka,LKA,Asia,Southern Asia,2020,1409777,40254,-1369523
Sri Lanka,LKA,Asia,Southern Asia,2024,1492103,40698,-1451405
